key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
4744,8.0,2014-10-13 17:57:00,-73.999103,40.719155,-73.977497,40.722732,1
4745,5.0,2015-01-22 17:42:43,-73.99347686767578,40.76226043701172,-73.98270416259766,40.77705764770508,1
4746,9.7,2010-10-27 18:33:57,-73.966542,40.804119,-73.955115,40.783203,2
4747,17.7,2010-12-19 20:31:10,-73.994959,40.739909999999995,-73.915999,40.757602,1
4748,14.5,2012-07-10 23:59:02,-73.991851,40.738625,-73.937499,40.713888,1
4749,6.5,2015-06-25 02:56:25,-73.98565673828125,40.73826599121094,-74.00434875488281,40.74219512939453,6
4750,10.5,2011-11-02 21:12:00,-73.99571,40.721732,-73.968642,40.693132,1
4751,6.9,2012-02-13 09:17:00,-74.002277,40.729348,-73.989193,40.746190000000006,2
4752,49.8,2012-05-18 13:54:42,-73.979217,40.757913,-73.793049,40.644721000000004,3
4753,7.0,2012-09-29 11:15:52,-73.992214,40.748963,-74.005597,40.741122,2
4754,9.0,2009-02-18 20:58:31,-73.979974,40.756728,-74.005769,40.740483000000005,2
4755,13.3,2009-08-10 21:51:00,-74.00635,40.721987,-73.980395,40.676538,2
4756,18.1,2011-04-18 22:14:00,-73.951965,40.781625,-74.005162,40.709035,1
4757,8.5,2012-12-23 14:27:00,-73.95678199999999,40.766675,-73.972,40.756665000000005,1
4758,52.0,2015-03-26 18:05:15,-73.78213500976562,40.64475631713867,-74.00525665283203,40.732505798339844,1
4759,11.5,2015-05-06 18:37:52,-73.9694061279297,40.763179779052734,-73.98322296142578,40.74433135986328,1
4760,6.5,2010-12-16 08:06:46,-73.958341,40.772719,-73.971289,40.760090000000005,1
4761,9.3,2011-09-25 15:49:14,-74.00964599999999,40.706216,-74.003455,40.735774,1
4762,8.1,2011-11-11 02:12:48,-73.993066,40.739946,-73.973185,40.754853000000004,3
4763,7.3,2011-11-15 17:48:00,-73.954902,40.765271999999996,-73.972012,40.753857,2
4764,10.1,2010-06-03 22:32:00,-73.959748,40.779387,-73.990502,40.749255,5
4765,9.3,2011-07-21 00:31:00,-73.991215,40.750892,-73.962487,40.770765000000004,1
4766,10.0,2012-10-15 15:06:34,-73.98218,40.775084,-73.96377,40.774569,1
4767,14.0,2013-10-11 20:11:00,-73.959102,40.80935,-73.9751,40.76168,1
4768,25.5,2014-05-12 01:15:47,-73.942805,40.836608,-73.985304,40.750368,3
4769,5.7,2012-06-19 11:39:00,-73.9882,40.759203,-73.9882,40.759203,1
4770,8.0,2012-11-22 09:31:10,-73.993949,40.732034000000006,-73.975654,40.74926,4
4771,13.5,2014-03-13 18:51:07,-74.001859,40.730743,-73.962918,40.757326,1
4772,4.9,2009-08-26 11:04:00,-73.97274499999999,40.762446999999995,-73.965648,40.771145000000004,1
4773,5.7,2009-11-05 21:51:22,-73.982704,40.782382,-73.980812,40.770826,1
4774,5.3,2011-05-05 22:05:09,-73.95345999999999,40.766870000000004,-73.946575,40.7808,1
4775,16.9,2011-09-23 15:06:00,-73.950992,40.794352,-73.954237,40.811432,1
4776,8.1,2009-02-05 09:46:00,-74.01599499999999,40.779493,-74.017348,40.761216999999995,1
4777,11.0,2013-03-17 00:04:00,0.0,0.0,0.0,0.0,1
4778,6.1,2009-10-14 09:07:50,-73.991507,40.765243,-73.987454,40.756201000000004,1
4779,9.7,2011-11-04 12:49:56,-73.98743499999999,40.762737,-73.968818,40.750561,1
4780,5.0,2012-09-20 07:26:00,-73.984398,40.745895000000004,-73.975133,40.757582,1
4781,49.8,2011-08-08 10:15:22,-73.781885,40.644855,-73.985984,40.758373,3
4782,4.5,2009-10-10 17:59:00,-73.97966,40.748987,-73.977027,40.743082,1
4783,6.5,2013-05-22 06:28:00,40.748262,-73.99184,40.740372,-73.97901,1
4784,7.7,2010-08-21 13:35:00,-73.988438,40.725768,-74.00455699999999,40.728555,1
4785,4.5,2011-07-31 14:45:24,-74.00482099999999,40.712467,-74.002227,40.706859,1
4786,10.5,2013-08-17 22:42:30,-74.005659,40.740157,-73.979035,40.764464000000004,3
4787,31.5,2013-04-30 09:29:18,-73.992336,40.751715999999995,-73.923167,40.834808,1
4788,11.7,2009-02-16 11:22:20,-73.96822399999999,40.754568,-73.995719,40.70933,1
4789,38.5,2009-09-10 00:16:00,-74.002238,40.740095000000004,-73.88202700000001,40.877547,1
4790,8.1,2009-09-11 19:07:52,-73.973698,40.783026,-73.983197,40.76446,1
4791,10.5,2011-04-13 06:26:00,-73.986467,40.74661,-73.981062,40.780435,4
4792,6.9,2012-02-04 22:13:00,-73.982415,40.768438,-73.963955,40.777018,5
4793,4.1,2012-03-15 15:36:00,-73.982637,40.772952000000004,-73.982637,40.772952000000004,1
4794,8.5,2013-10-13 02:16:00,-73.978435,40.744895,-73.993765,40.761482,5
4795,9.3,2011-01-20 23:32:21,-73.991766,40.749946,-73.99415,40.722859,1
4796,6.5,2011-05-04 23:51:00,-73.944587,40.783493,-73.96677,40.788968,2
4797,5.7,2012-04-28 23:58:00,-73.99157199999999,40.72726,-73.993125,40.722892,5
4798,4.9,2009-09-21 07:26:00,-73.979765,40.752425,-73.968987,40.769545,1
4799,3.7,2009-09-23 11:21:00,0.0,0.0,0.0,0.0,1
4800,5.5,2012-09-16 15:04:00,-73.943923,40.614803,-73.94534499999999,40.612445,1
4801,8.5,2015-05-27 23:20:30,-73.98228454589844,40.77334976196289,-73.95740509033203,40.76761245727539,1
4802,31.7,2009-10-08 21:12:38,-73.789684,40.643845,-73.843126,40.784658,1
4803,7.3,2010-02-24 19:29:46,-73.991856,40.73851,-73.987502,40.721315999999995,1
4804,11.3,2010-04-24 04:08:24,-73.950789,40.723929999999996,-73.953049,40.689629,2
4805,4.5,2010-07-17 22:37:00,-73.994752,40.724905,-74.002583,40.723765,1
4806,8.0,2013-03-10 03:28:00,-73.96064,40.765845,-73.97601999999999,40.778835,4
4807,9.3,2009-06-30 15:34:39,-73.995954,40.7386,-73.97599,40.745779,1
4808,10.5,2013-05-14 20:21:00,-73.97508499999999,40.755877000000005,-74.001592,40.737425,1
4809,14.0,2014-01-22 20:57:00,-73.985462,40.744785,-73.99985500000001,40.72186,2
4810,12.5,2009-10-20 20:54:00,-73.990447,40.724765000000005,-73.965438,40.679687,5
4811,16.1,2012-05-21 14:27:58,-73.97868199999999,40.755815000000005,-74.007953,40.703421999999996,1
4812,6.5,2013-01-11 13:06:00,-73.954167,40.78465,-73.960613,40.772628000000005,3
4813,16.1,2011-09-27 10:10:43,-73.988098,40.696294,-73.975625,40.751075,1
4814,28.9,2011-10-09 12:50:00,-74.001932,40.74049,-73.98454699999999,40.679715,1
4815,5.0,2014-11-04 10:25:00,-73.984707,40.738812,-73.975013,40.741640000000004,2
4816,7.7,2011-08-26 07:43:27,-74.00053199999999,40.742389,-73.97444499999999,40.761111,1
4817,4.5,2013-04-25 11:40:00,-73.962515,40.81002,-73.963227,40.805268,1
4818,9.0,2013-12-22 17:00:19,-74.000958,40.739166,-73.993475,40.722004,1
4819,36.0,2014-03-28 18:06:00,-73.86506,40.771395,-73.78384,40.643582,1
4820,8.5,2010-05-21 16:36:00,-73.999553,40.733382,-73.987695,40.721568,1
4821,10.5,2012-06-10 00:38:00,-73.986822,40.745197,-73.985562,40.717937,2
4822,16.0,2012-10-06 22:53:00,-73.995402,40.7253,-73.982122,40.766475,1
4823,25.5,2014-07-10 09:07:00,-73.92078000000001,40.743666999999995,-73.975972,40.754835,1
4824,12.5,2009-10-18 11:23:10,-74.007418,40.726296999999995,-73.974796,40.759978000000004,1
4825,14.5,2013-07-12 22:02:00,-73.965705,40.805782,-74.00116,40.762045,2
4826,4.0,2014-05-12 23:20:00,-73.96400200000001,40.69368,-73.975797,40.693387,1
4827,15.0,2015-03-01 10:53:11,-73.99468994140625,40.75043869018555,-74.0172576904297,40.70515060424805,2
4828,19.5,2015-05-12 06:45:53,-74.0170669555664,40.70892333984375,-73.97736358642578,40.75210189819336,1
4829,9.3,2010-03-28 17:21:00,-73.983327,40.756615000000004,-73.99351800000001,40.733078000000006,1
4830,9.3,2010-04-23 23:54:07,-73.966362,40.764536,-73.940889,40.805155,1
4831,4.9,2011-08-22 10:09:30,-73.97782600000001,40.742259000000004,-73.983361,40.730162,1
4832,6.5,2011-12-09 13:29:00,-74.003652,40.749087,-73.986603,40.76919,1
4833,32.83,2014-02-08 19:31:00,-73.988649,40.731331,-73.87133299999999,40.774346,1
4834,10.0,2014-11-09 14:25:00,-73.968232,40.759115,-73.98863,40.774205,1
4835,3.7,2009-08-02 14:33:00,-73.969985,40.760113,-73.97545,40.752717,5
4836,5.3,2010-06-20 16:11:51,-73.981649,40.732531,-73.992999,40.73581,1
4837,12.5,2013-09-21 04:50:05,-74.01464399999999,40.709526000000004,-73.99470600000001,40.750285,1
4838,6.0,2014-04-07 08:11:08,-73.99616400000001,40.738115,-73.992245,40.750665000000005,1
4839,4.5,2010-06-01 08:10:00,-73.90179,40.763985,-73.90179,40.763985,2
4840,18.0,2013-03-10 18:50:56,-73.974277,40.759817,-74.005287,40.709012,2
4841,6.5,2013-04-14 14:24:00,-73.99117199999999,40.774842,-73.98133299999999,40.768382,1
4842,5.5,2013-07-21 02:50:00,-73.983075,40.765502000000005,-73.990375,40.760791999999995,1
4843,5.5,2014-09-29 07:48:01,-74.005566,40.748342,-73.992888,40.74308,2
4844,4.5,2014-10-15 21:07:00,-73.973555,40.789646999999995,-73.966062,40.794909999999994,1
4845,7.7,2009-01-30 06:34:39,-73.989451,40.726073,-74.014751,40.716153000000006,1
4846,5.7,2010-01-13 22:41:00,-73.97568299999999,40.749213,-73.98820500000001,40.74926,1
4847,6.1,2012-04-08 09:48:25,-73.99608,40.738673999999996,-74.001021,40.752142,2
4848,8.0,2012-11-12 13:59:00,-73.95982,40.77117,-73.973012,40.780252000000004,1
4849,4.5,2013-11-13 12:13:32,-73.986611,40.761651,-73.98177,40.768369,1
4850,8.5,2014-03-16 19:40:00,-73.952003,40.777671999999995,-73.965727,40.758677,1
4851,10.9,2009-03-23 07:41:00,-73.952055,40.766333,-73.982638,40.735493,1
4852,12.0,2014-09-01 11:49:53,-73.990782,40.751458,-73.967999,40.762638,1
4853,10.0,2014-10-18 17:12:00,-73.98942199999999,40.720705,-73.974587,40.737497,2
4854,9.5,2015-02-21 18:34:03,-74.00469970703125,40.75203323364258,-73.98411560058595,40.75363540649415,1
4855,6.5,2012-12-14 07:23:00,-73.994062,40.751177,-73.98039200000001,40.7514,2
4856,3.5,2013-01-27 05:29:32,-73.979011,40.744289,-73.976814,40.747603000000005,1
4857,12.0,2013-08-08 23:16:03,-73.960987,40.773989,-73.990557,40.736734000000006,1
4858,4.5,2014-01-21 03:39:31,0.0,0.0,0.0,0.0,1
4859,10.0,2014-09-06 01:24:13,-73.984996,40.742111,-74.00115,40.733551,1
4860,9.3,2009-08-21 10:46:54,-73.98433,40.724990000000005,-73.983149,40.747515,1
4861,49.8,2012-02-05 11:08:07,-73.988168,40.745863,-73.98817199999999,40.745870000000004,1
4862,4.9,2012-08-30 20:42:33,-73.989038,40.758695,-73.977788,40.753895,1
4863,4.5,2013-02-08 18:02:00,-73.97194,40.749445,-73.978302,40.752607,6
4864,10.0,2013-05-07 12:30:00,-73.956213,40.781755,-73.97267,40.759502000000005,1
4865,7.5,2014-05-12 20:43:47,-74.006226,40.733164,-73.98895300000001,40.745176,1
4866,14.5,2011-04-26 16:00:00,-73.998358,40.728795,-73.973238,40.758783,1
4867,28.5,2012-05-23 14:22:00,-73.979793,40.760166999999996,-73.872618,40.774297,6
4868,11.7,2012-05-23 14:22:00,-73.967017,40.761313,-73.975833,40.786378000000006,1
4869,6.0,2012-11-22 18:52:00,-73.984042,40.757657,-73.97119,40.761237,1
4870,7.7,2009-06-29 23:43:42,-73.990943,40.734183,-73.988132,40.759689,2
4871,12.9,2012-08-18 14:38:00,-73.95955,40.76282,-73.95575699999999,40.806492,5
4872,9.3,2012-07-24 08:55:00,-73.93745200000001,40.758122,-73.93745200000001,40.758122,1
4873,5.0,2014-01-23 10:22:00,-73.95145699999999,40.770037,-73.96000699999999,40.773562,6
4874,6.0,2015-05-03 09:35:28,-73.9925079345703,40.75344848632813,-74.00122833251955,40.762638092041016,1
4875,3.3,2009-11-10 14:12:32,-73.988646,40.743293,-73.991725,40.738575,1
4876,10.9,2010-12-17 22:14:41,-73.991057,40.750462,-74.008739,40.710764000000005,1
4877,6.9,2011-04-07 13:42:21,-73.955963,40.779177000000004,-73.969125,40.76579,1
4878,6.9,2011-10-24 22:58:28,-74.004561,40.72123,-73.989716,40.722575,2
4879,8.0,2014-06-18 00:04:08,-73.986435,40.762137,-73.99024200000001,40.746373999999996,1
4880,29.0,2015-02-08 20:35:37,-74.00007629394531,40.76241683959961,-73.90179443359375,40.83600616455078,2
4881,12.1,2009-11-10 21:08:00,-73.971448,40.756482,-74.006557,40.739737,1
4882,4.9,2011-01-25 13:54:10,-73.99216700000001,40.740217,-73.995083,40.736802000000004,1
4883,15.3,2012-04-20 15:29:27,-73.973334,40.752454,-73.959944,40.798204,1
4884,11.5,2013-12-28 20:51:08,-73.986072,40.766902,-73.96948,40.761334999999995,1
4885,12.1,2011-10-31 06:09:00,-73.991037,40.745488,-74.014362,40.71419,1
4886,11.0,2015-02-22 14:25:20,-73.96526336669923,40.76327133178711,-73.94940185546875,40.7961311340332,1
4887,4.9,2009-12-30 19:51:04,-73.952843,40.791888,-73.954301,40.779001,1
4888,5.3,2010-03-27 19:32:00,0.0,0.0,0.0,0.0,1
4889,7.5,2013-02-16 14:57:00,-73.988543,40.769009999999994,-73.988543,40.769009999999994,2
4890,3.3,2012-01-27 21:26:22,-74.006778,40.727261999999996,-74.00669599999999,40.730957000000004,3
4891,6.0,2012-09-26 02:26:33,-74.007361,40.741415,-73.99359799999999,40.746807000000004,2
4892,4.5,2013-10-21 07:31:44,-73.99483199999999,40.740621999999995,-73.99471700000001,40.749433,1
4893,7.3,2009-11-28 17:14:00,0.0,0.0,0.0,0.0,4
4894,4.5,2010-01-12 19:58:51,-73.99083399999999,40.745584,-73.978904,40.741122999999995,1
4895,13.7,2010-09-21 16:49:00,-73.97111,40.767340000000004,-73.99221800000001,40.749417,2
4896,11.3,2011-12-09 20:10:13,-73.994,40.7533,-73.9865,40.7273,2
4897,7.7,2009-07-13 09:47:01,-73.974303,40.754384,-73.99121,40.749002000000004,1
4898,4.5,2009-12-05 18:48:02,-73.950405,40.779581,-73.952075,40.787766999999995,1
4899,14.5,2011-03-18 00:06:58,-74.00216400000001,40.739698,-73.94973900000001,40.772846,3
4900,45.0,2012-05-30 14:24:00,-73.789812,40.642777,-73.804415,40.66216,2
4901,8.9,2012-08-23 13:06:29,-73.982114,40.762526,-73.965561,40.790459000000006,1
4902,5.0,2013-01-05 10:02:38,-73.97805100000001,40.763605,-73.98569,40.758095000000004,1
4903,7.7,2011-05-16 10:36:44,-73.9847,40.768557,-74.000697,40.758148999999996,2
4904,11.0,2014-05-06 13:33:00,-73.982147,40.73643,-73.999082,40.744091999999995,1
4905,20.5,2014-12-13 18:10:00,-74.004012,40.747577,-73.98567,40.719834999999996,1
4906,8.1,2009-12-27 01:31:23,-73.984638,40.727384,-73.97744399999999,40.752563,1
4907,6.5,2011-10-08 18:45:34,-73.98203000000001,40.77033,-73.97835500000001,40.785872,1
4908,5.3,2011-10-12 13:22:05,-73.98580799999999,40.745577000000004,-73.974151,40.756692,1
4909,18.5,2014-06-22 00:20:32,-73.980745,40.741996,-73.930227,40.758790000000005,3
4910,6.5,2014-08-12 17:19:00,-73.96558,40.774671999999995,-73.95665,40.779975,1
4911,6.0,2014-09-03 15:28:59,-73.95177,40.76925,-73.945814,40.781844,3
4912,6.1,2010-06-11 12:19:33,-73.967752,40.768532,-74.004944,40.739508,3
4913,12.9,2010-03-24 16:40:00,-73.992042,40.749933,-73.958562,40.780747999999996,1
4914,3.7,2011-03-09 14:02:41,-73.976896,40.788641999999996,-73.968678,40.786165000000004,1
4915,15.5,2014-07-04 00:15:12,-73.982164,40.761338,-73.985224,40.721763,1
4916,5.7,2009-06-20 20:43:56,-73.986241,40.777627,-73.979972,40.766116,1
4917,6.9,2011-01-07 17:50:35,-73.980519,40.760269,-73.966572,40.758862,1
4918,7.7,2011-06-19 21:38:00,-73.993648,40.75206,-73.974187,40.737088,1
4919,8.5,2014-07-21 08:06:00,-73.96294,40.776571999999994,-73.980537,40.75385,1
4920,11.0,2015-05-28 18:46:55,-74.00150299072266,40.746360778808594,-73.9963150024414,40.72566223144531,1
4921,3.3,2009-05-17 01:31:54,-73.98279699999999,40.74933,-73.97780999999999,40.754678999999996,3
4922,5.0,2012-09-14 18:05:00,-73.958433,40.764368,-73.965572,40.762902000000004,1
4923,27.0,2013-05-12 12:55:41,-73.960789,40.811688000000004,-74.006785,40.735469,1
4924,6.0,2015-02-09 07:36:30,-73.97366333007811,40.74400329589844,-73.98987579345702,40.75065994262695,1
4925,6.9,2011-06-23 06:17:11,-74.00546899999999,40.739764,-74.01378100000001,40.714855,1
4926,13.7,2012-06-05 00:09:55,-74.003888,40.722625,-73.94145999999999,40.690281,1
4927,5.5,2013-10-04 21:47:00,-73.97714,40.75578,-73.964915,40.758152,1
4928,12.5,2015-05-13 18:45:06,-73.98189544677734,40.76019287109375,-73.98013305664062,40.779640197753906,2
4929,9.0,2013-02-11 18:28:00,-73.987527,40.732966999999995,-74.00380799999999,40.738442,2
4930,8.5,2013-10-25 11:24:00,-73.995017,40.74005,-73.98965799999999,40.757857,1
4931,21.3,2009-10-01 19:33:00,-73.97589,40.740567999999996,-73.92866,40.851079999999996,1
4932,6.1,2011-11-13 13:36:45,-73.9849,40.7586,-73.9753,40.7462,1
4933,10.5,2012-12-09 01:38:02,-73.965316,40.80102,-73.93379399999999,40.794453000000004,1
4934,7.0,2014-02-07 07:46:00,-73.978565,40.745165,-73.97325699999999,40.759262,2
4935,7.0,2014-10-20 06:45:58,-73.990628,40.756217,-73.972275,40.762186,1
4936,15.5,2015-02-09 16:08:16,-73.98741912841797,40.7705307006836,-73.94358825683594,40.812007904052734,1
4937,6.9,2011-11-02 20:51:16,-73.99082,40.72468,-73.98971,40.712624,1
4938,8.1,2010-04-16 21:00:00,-73.98119,40.767208000000004,-73.97946999999999,40.764833,1
4939,28.0,2012-09-15 03:34:34,-73.969603,40.797803,-73.88887199999999,40.747073,2
4940,10.1,2009-01-28 08:06:03,-73.99086899999999,40.751119,-73.982881,40.727163,1
4941,6.5,2009-06-28 03:43:00,-73.988008,40.744393,-73.979123,40.73,1
4942,5.3,2009-09-24 20:01:59,-74.00189499999999,40.724546000000004,-73.993061,40.733546000000004,1
4943,11.3,2011-03-12 04:00:07,-73.99796500000001,40.725408,-73.979896,40.770540999999994,2
4944,22.5,2015-04-08 22:51:22,-73.98983764648438,40.76759719848633,-73.90994262695312,40.77180862426758,2
4945,6.9,2009-10-16 18:13:13,-73.998763,40.719363,-73.998582,40.725977,1
4946,12.9,2010-08-28 12:30:23,-73.967302,40.766634,-74.002814,40.727245,2
4947,17.3,2011-04-03 02:15:53,-73.99901899999999,40.749784000000005,-73.980839,40.676545000000004,1
4948,6.0,2013-01-29 15:05:53,-73.994238,40.741534,-74.002041,40.746918,1
4949,19.7,2012-08-12 11:15:00,-73.90104699999999,40.752725,-73.942832,40.777732,1
4950,9.5,2015-05-14 09:47:37,-73.9889907836914,40.7366943359375,-73.98152160644531,40.7498664855957,1
4951,10.0,2014-03-15 03:55:32,-73.985697,40.722209,-73.997424,40.744882000000004,1
4952,4.9,2012-05-21 21:13:00,-74.006225,40.73364,-73.99245,40.73885,1
4953,4.9,2009-01-30 07:42:17,-73.983343,40.765622,-73.986257,40.756138,1
4954,2.5,2010-01-10 13:44:35,-73.98393399999999,40.754938,-73.98393399999999,40.754938,1
4955,7.7,2011-02-27 00:52:00,-74.007673,40.715407,-74.002625,40.73942,2
4956,8.5,2015-05-15 14:48:04,-73.96717834472656,40.76320266723633,-73.97549438476562,40.7503662109375,1
4957,6.9,2009-07-11 19:21:00,-73.962002,40.763507000000004,-73.981502,40.756178000000006,1
4958,3.7,2010-03-10 11:52:00,-73.793323,40.657012,-73.79583199999999,40.655421999999994,5
4959,11.0,2013-10-06 01:34:58,-73.997814,40.763927,-74.00801,40.731151000000004,1
4960,21.0,2014-11-30 21:18:30,-73.885276,40.77308,-73.94475,40.708681,1
4961,10.1,2009-06-28 07:39:00,-73.9251,40.768552,-73.938113,40.754540000000006,1
4962,4.5,2011-07-28 07:54:00,-73.962648,40.762925,-73.969325,40.753890000000006,1
4963,4.5,2012-01-10 19:06:00,-73.996778,40.724492,-73.990052,40.732387,1
4964,12.5,2012-07-06 08:55:16,-73.949761,40.796093,-73.979753,40.759128999999994,1
4965,14.0,2012-09-09 16:20:11,-73.97806700000001,40.76016,-74.003778,40.723772,1
4966,6.0,2013-06-06 19:47:00,-73.99717,40.745557,-73.98403,40.743241999999995,5
4967,10.0,2013-06-06 19:47:00,-73.974575,40.75316,-73.949765,40.772166999999996,1
4968,10.9,2009-10-12 07:24:52,-73.994313,40.750622,-74.016111,40.714748,1
4969,5.5,2012-12-22 22:39:00,-73.97104300000001,40.750122,-73.966605,40.760342,2
4970,7.5,2013-01-21 13:53:00,-73.976202,40.757509999999996,-73.984675,40.754135,2
4971,16.5,2014-12-09 10:46:31,-74.00219200000001,40.755675,-73.986288,40.761897999999995,1
4972,9.5,2015-02-09 07:33:57,-73.95600128173827,40.77873611450195,-73.97557830810547,40.7566032409668,1
4973,4.1,2011-03-16 18:24:00,-73.94440999999999,40.75188,-73.94440999999999,40.75188,1
4974,42.33,2013-06-26 15:06:41,-74.004398,40.719194,-73.86626700000001,40.771051,1
4975,5.7,2011-09-10 10:52:34,-73.965411,40.763542,-73.954223,40.77016,1
4976,20.5,2014-10-05 12:32:00,-73.989908,40.767247,-74.010137,40.720075,2
4977,5.7,2009-11-05 21:51:00,-73.97376899999999,40.747749,-73.977845,40.734123,1
4978,6.1,2010-07-01 13:52:31,-73.884987,40.692988,-73.884987,40.692988,1
4979,10.5,2013-07-14 08:41:03,-73.985014,40.738516,-73.963001,40.775135,1
4980,10.0,2014-07-29 18:09:00,-73.96902800000001,40.754395,-73.948758,40.777852,1
4981,4.9,2010-04-09 14:01:00,-73.97568199999999,40.787995,-73.976678,40.776441999999996,1
4982,2.9,2010-11-09 06:52:00,-74.012035,40.747907,-74.012148,40.746697,1
4983,4.9,2011-03-20 15:23:00,-73.973333,40.743833,-73.977713,40.751459999999994,1
4984,5.5,2014-07-23 19:21:00,-73.99816700000001,40.750045,-73.989677,40.744912,2
4985,33.5,2015-02-21 14:36:58,-73.94383239746094,40.83579635620117,-74.01383972167969,40.70235824584961,1
4986,9.0,2013-05-19 13:48:00,-73.989565,40.767505,-73.99719,40.760277,2
4987,4.5,2014-08-07 20:19:00,-73.982332,40.769287,-73.98411,40.761717,2
4988,4.5,2011-04-19 22:53:00,-73.98140500000001,40.741271999999995,-73.97165,40.746552,1
4989,9.7,2009-03-13 10:15:47,-74.005775,40.745495,-73.977129,40.75178,1
4990,7.3,2012-05-06 01:59:00,-73.983962,40.725396999999994,-74.00426800000001,40.721073,1
4991,6.5,2010-03-08 11:35:06,-73.967554,40.803090000000005,-73.98121,40.781535999999996,2
4992,23.0,2015-05-02 19:36:17,-73.97166442871094,40.79497146606445,-73.99957275390625,40.72832107543945,1
4993,10.5,2010-11-11 10:38:06,-74.004864,40.742564,-73.97989,40.739467,1
4994,10.5,2013-09-26 18:18:11,-73.981938,40.744894,-74.005338,40.745974,1
4995,6.5,2010-09-04 12:45:32,-73.980622,40.745157,-73.97577700000001,40.755863,1
4996,4.9,2011-06-13 10:53:52,-73.956664,40.766989,-73.961371,40.772639,1
4997,7.5,2013-12-12 21:26:40,-73.98870699999999,40.734343,-73.991737,40.722582,1
4998,7.7,2010-03-08 14:01:00,-73.952795,40.776641999999995,-73.96531999999999,40.759412,5
4999,13.3,2011-02-28 18:37:41,-73.983301,40.743722,-73.964523,40.710758,1
5000,11.0,2013-04-19 17:39:00,-73.985905,40.74695,-74.00211999999999,40.724325,1
5001,10.9,2011-04-15 21:28:00,-73.95925799999999,40.767582,-73.990297,40.729233,1
5002,6.0,2013-08-22 20:03:00,-73.974267,40.75104,-73.982512,40.742592,1
5003,6.0,2014-07-19 13:13:00,-73.976727,40.788222,-73.982272,40.775337,4
5004,10.5,2011-07-02 10:38:00,-73.921262,40.743615000000005,-73.967383,40.765162,1
5005,12.0,2012-09-12 11:37:00,-73.97654,40.790712,-73.98687199999999,40.769192,1
5006,11.5,2013-03-28 11:55:51,-73.992488,40.73157,-73.985167,40.755113,1
5007,17.5,2013-09-04 12:02:00,-73.969675,40.75768,-74.005165,40.731491999999996,3
5008,12.0,2013-12-19 13:39:48,-73.982313,40.768461,-73.97318299999999,40.763971000000005,1
5009,11.3,2011-06-06 06:25:32,-73.939378,40.815796999999996,-73.971867,40.765775,1
5010,6.1,2011-12-15 15:22:00,-73.993705,40.746777,-74.00610999999999,40.73307,1
5011,4.0,2013-04-20 03:43:00,-74.001357,40.741275,-73.99466,40.745642,1
5012,4.5,2013-10-26 23:02:22,-73.95864399999999,40.772758,-73.947013,40.777503,1
5013,9.7,2010-01-09 01:50:18,-73.984891,40.748593,-73.949589,40.769847,1
5014,3.7,2010-01-29 02:39:00,-73.970895,40.761315,-73.96863,40.758763,1
5015,52.0,2013-08-11 22:23:00,-73.784925,40.648557000000004,-73.98395,40.76985,1
5016,18.0,2013-09-13 18:28:40,-73.97737099999999,40.788635,-74.009668,40.73324,1
5017,4.9,2010-06-06 10:25:14,-73.982164,40.735884999999996,-73.973708,40.729327000000005,1
5018,6.5,2011-02-15 13:15:28,-73.997734,40.741513,-73.997734,40.741513,1
5019,9.5,2013-08-09 22:07:00,-73.975972,40.748721999999994,-74.001088,40.730947,6
5020,7.5,2013-10-20 21:58:00,-74.000662,40.73579,-73.987972,40.740840000000006,3
5021,10.0,2014-02-08 14:15:00,-74.00935,40.716937,-73.99502199999999,40.750046999999995,1
5022,9.3,2009-01-20 09:11:00,-73.98915500000001,40.773365000000005,-73.968092,40.761885,1
5023,52.0,2013-05-05 21:20:00,-73.97235699999999,40.755633,-73.97235699999999,40.755633,1
5024,7.0,2014-12-23 09:03:00,-73.985067,40.727812,-73.973442,40.743745000000004,1
5025,12.5,2009-08-01 22:36:38,-73.991064,40.734083,-73.975779,40.776241999999996,1
5026,7.3,2011-01-25 10:00:39,-73.970433,40.760703,-73.97823299999999,40.756634999999996,2
5027,4.0,2012-12-10 06:55:22,-73.982049,40.768747,-73.98623,40.771902000000004,1
5028,4.5,2013-08-14 21:17:28,-73.97785,40.748501,-73.98688800000001,40.749084,1
5029,6.0,2014-12-21 10:32:02,-73.977591,40.758063,-73.973072,40.763646,4
5030,10.1,2010-10-10 17:33:55,-73.979538,40.743981,-73.946895,40.772515000000006,1
5031,9.3,2012-04-21 03:50:00,-73.956245,40.771602,-73.990963,40.750609999999995,4
5032,3.7,2011-08-10 21:50:53,-73.9822,40.7682,-73.9788,40.7632,1
5033,8.5,2011-10-23 00:49:26,-73.98814899999999,40.743668,-73.997849,40.720636,2
5034,12.1,2012-02-24 15:11:00,-73.97246,40.781205,-73.9921,40.752645,1
5035,5.0,2014-03-11 21:45:00,-73.945522,40.786465,-73.95465,40.781005,2
5036,8.9,2010-03-18 20:48:00,-73.98708,40.754477,-73.978538,40.729653000000006,1
5037,10.1,2011-09-18 00:24:00,-73.990695,40.728322,-73.997858,40.756462,2
5038,11.5,2013-03-14 19:06:02,-73.97999399999999,40.781038,-73.948335,40.780578000000006,1
